SA1_CODE_2021,Tot_Tot,Negative_Nil_income_Tot,HI_1500_1749_Tot,HI_2000_2499_Tot
10201104223,112,3,4,4
10201104224,190,0,14,16
10201104225,177,4,18,17
10201104226,193,4,13,19
10201104227,164,4,16,11
10201104228,182,3,11,18
10201104229,172,6,14,19
10201104230,186,5,12,21
10201104231,229,3,16,23
10201104232,203,4,7,16
10201104233,226,3,7,15
10201104301,54,0,0,4
10201104302,143,0,12,24
10201104303,186,6,13,26
10201104304,148,5,10,21
10201104305,130,0,9,16
10201104306,7,0,0,0
10201104307,87,0,12,3
10201104308,112,0,0,7
10201104309,119,0,7,8
10201104310,85,5,7,12
10201104311,151,0,17,22
10201104312,463,16,7,8
10201104313,129,0,5,3
10201104314,92,4,0,6
10201104315,136,0,9,16
10201104316,142,3,4,17
10201104317,175,5,17,17
10201104318,145,4,9,15
10201104319,155,0,14,25
10201104320,177,6,7,22
10201104321,129,0,6,11
10201104322,116,0,4,28
10201104323,169,0,16,25
10201104324,182,0,12,26
10201104325,99,6,5,12
10201104326,206,0,11,28
10201104327,149,0,8,21
10201104328,98,3,7,5
10201104329,116,0,9,12
10201104330,218,6,16,22
10202104401,134,5,10,6
10202104402,132,4,10,16
10202104403,113,0,5,8
10202104404,249,3,14,32
10202104405,106,0,7,22
10202104406,106,0,3,15
10202104407,168,0,0,16
10202104408,134,0,7,11
10202104409,136,4,8,15
10202104410,101,0,5,0
10202104411,125,3,4,3
10202104412,245,7,12,23
10202104413,0,0,0,0
10202104414,180,3,9,18
10202104415,158,6,10,26
10202104416,269,5,24,32
10202104417,221,3,17,26
10202104418,0,0,0,0
10202104419,154,0,14,18
10202104420,76,3,3,4
10202104421,176,5,3,6
10202104422,162,4,8,8
10202104423,189,0,10,28
10202104424,97,0,4,8
10202104425,79,0,9,12
10202104426,150,3,3,20
10202104427,102,0,3,12
10202104428,140,0,10,13
10202104429,196,8,10,26
10202104430,126,0,5,9
10202104431,118,6,4,22
10202104432,120,4,7,10
10202104433,123,0,10,18
10202104434,247,3,10,48
10202104435,105,4,3,14
10202104436,187,3,10,21
10202104437,117,0,5,11
10202104438,160,7,7,12
10202104439,154,5,9,23
10202104440,119,4,0,0
10202104441,131,0,3,21
10202104442,143,0,5,18
10202104443,95,0,5,4
10202104444,133,4,7,14
10202104445,154,0,0,21
10202104446,265,4,7,13
10202104447,167,4,9,12
10202104448,151,0,17,12
10202104449,138,0,10,15
10202104450,135,0,5,17
10202104451,146,3,9,13
10202104452,87,0,6,10
10202104453,158,0,9,22
10202104454,76,0,3,3
10202104455,161,3,11,24
10202104456,153,3,12,21
10202104457,136,0,5,25
10202104458,116,0,4,11
10202104459,138,0,9,12
10202104501,164,0,18,23
10202104502,124,0,13,18
10202104503,105,3,11,6
10202104504,209,3,15,30
10202104505,221,4,8,32
10202104506,206,4,20,38
10202104507,197,0,19,23
10202104508,143,0,11,16
10202104509,155,0,13,16
10202104510,225,8,13,22
10202104511,193,0,12,22
10202104512,144,4,11,26
10202104513,253,0,14,30
10202104514,150,0,10,18
10202104515,117,0,14,16
10202104516,196,4,14,25
10202104517,96,0,3,19
10202104518,307,4,28,47
10202104519,104,4,4,12
10202104520,0,0,0,0
10202104521,161,3,9,22
10202104522,128,0,7,10
10202104523,88,0,10,12
10202104524,237,4,13,36
10202104601,162,0,15,17
10202104602,115,5,5,12
10202104603,192,3,8,20
10202104604,178,4,6,34
10202104605,101,0,9,11
10202104606,159,3,19,22
10202104607,186,4,13,22
10202104608,191,4,12,18
10202104609,163,0,7,20
10202104610,113,0,3,12
10202104611,161,3,6,5
10202104612,116,0,11,16
10202104613,4,0,0,0
10202104614,117,0,3,12
10202104615,118,5,10,16
10202104616,201,5,12,22
10202104617,205,3,10,15
10202104618,215,5,14,25
10202104619,215,6,9,20
10202104620,163,0,8,20
10202104621,111,0,10,20
10202104622,127,4,6,16
10202104623,25,0,0,0
10202104624,217,0,12,25
10202104625,382,16,13,22
10202104701,171,5,21,20
10202104702,93,0,3,14
10202104703,69,0,0,7
10202104704,188,0,19,34
10202104705,195,3,17,18
10202104706,137,0,4,19
10202104707,193,3,9,25
10202104708,205,0,15,36
10202104709,185,0,15,27
10202104710,57,0,4,3
10202104711,280,11,7,14
10202104712,154,4,7,17
10202104713,386,10,15,16
10202104714,61,0,4,4
10202104715,169,5,11,16
10202104716,128,0,4,14
10202104717,126,4,3,12
10202104718,153,3,8,19
10202104719,246,3,10,45
10202104720,95,4,3,18
10202104721,160,6,16,22
10202104722,181,5,18,32
10202104723,79,0,4,8
10202104724,157,4,8,11
10202104725,99,0,9,15
10202104726,130,3,10,21
10202104727,132,0,13,13
10202104728,220,5,8,34
10202104729,204,5,16,29
10202104730,120,4,12,20
10202104731,195,0,7,24
10202104732,175,5,11,28
10202104733,76,3,0,6
10202104734,96,0,0,11
10202104735,188,0,12,33
10202104736,184,4,15,24
10202104737,29,0,0,0
10202104801,104,3,9,11
10202104802,156,0,6,22
10202104803,184,0,13,37
10202104804,133,0,7,15
10202104805,143,3,9,17
10202104806,93,0,7,14
10202104807,199,5,11,28
10202104808,139,0,9,11
10202104809,197,4,13,16
10202104810,269,5,13,26
10202104811,229,4,23,17
10202104812,207,0,19,29
10202104813,215,0,14,24
10202104814,256,5,21,30
10202104815,172,6,7,15
10202104816,137,0,8,21
10202104817,190,0,6,19
10202104818,240,3,18,26
10202104819,177,3,14,11
10202104820,119,4,3,11
10202104821,238,3,11,4
10202104822,209,5,13,24
10202104823,132,6,5,21
10202104824,298,4,27,24
10202104825,216,6,17,17
10202104826,173,8,11,9
10202104827,203,3,6,24
10202104828,238,0,11,19
10202104829,186,4,9,18
10202104830,234,4,20,17
10202104831,125,0,12,24
10202104832,186,0,8,18
10202104833,202,4,14,15
10202104834,130,4,9,15
10202104835,134,0,7,6
10202104836,205,7,13,27
10202104837,236,0,23,17
10202104838,122,0,12,11
10202104840,132,0,4,14
10202104841,130,0,9,19
10202104842,133,0,7,18
10202104843,196,0,12,15
10202104844,109,3,8,12
10202104845,246,3,10,16
10202104846,254,8,10,8
10202104847,124,5,8,9
10202104848,160,0,13,26
10202104849,37,0,0,5
10202104901,126,0,5,13
10202104902,85,0,9,6
10202104903,135,0,5,6
10202104904,103,0,4,13
10202104905,182,0,10,14
10202104906,101,0,3,9
10202104907,82,7,0,3
10202104908,80,0,3,0
10202104909,0,0,0,0
10202104910,149,0,0,16
10202105001,241,0,16,37
10202105002,125,7,9,18
10202105003,185,6,6,16
10202105004,114,0,0,14
10202105005,151,0,20,22
10202105006,150,0,3,25
10202105007,157,5,6,20
10202105008,368,7,22,19
10202105009,171,3,17,22
10202105010,126,0,9,24
10202105011,161,3,20,14
10202105012,129,5,13,15
10202105013,148,0,11,10
10202105014,0,0,0,0
10202105015,130,5,3,9
10202105016,0,0,0,0
10202105017,218,10,9,3
10202105018,126,5,7,15
10202105019,147,4,7,19
10202105020,213,5,4,3
10202105021,398,13,5,3
10202105022,141,0,7,21
10202105024,169,5,8,22
10202105025,144,0,7,28
10202105026,210,8,15,22
10202105027,223,7,12,5
10202105028,310,3,4,10
10202105101,172,9,10,20
10202105102,159,3,8,17
10202105103,99,6,4,8
10202105104,75,0,0,12
10202105105,0,0,0,0
10202105106,168,0,12,15
10202105107,31,0,0,0
10202105108,144,5,6,7
10202105109,99,0,10,9
10202105110,120,0,7,27
10202105111,103,0,5,10
10202105112,134,0,10,20
10202105113,147,0,11,23
10202105114,104,4,8,11
10202105115,96,0,0,14
10202105116,72,4,6,0
10202105201,249,5,17,23
10202105202,196,4,15,16
10202105203,137,3,6,14
10202105204,320,5,18,48
10202105205,244,3,10,28
10202105206,174,4,10,7
10202105207,194,7,10,29
10202105208,161,0,8,22
10202105209,156,9,3,15
10202105210,120,3,0,17
10202105211,0,0,0,0
10202105213,115,0,9,12
10202105214,97,7,8,10
10202105215,126,0,7,11
10202105216,179,9,17,27
10202105301,290,5,9,27
10202105302,204,5,9,18
10202105303,230,5,7,27
10202105304,146,4,3,22
10202105305,209,6,9,20
10202105306,153,5,10,18
10202105307,296,8,15,18
10202105308,165,0,12,13
10202105309,153,4,9,12
10202105310,183,3,11,18
10202105311,149,6,9,12
10202105312,111,0,5,4
10202105313,135,4,9,8
10202105314,201,4,6,15
10202105315,274,4,18,34
10202105316,252,9,8,30
10202105317,124,4,6,8
10202105318,126,4,4,13
10202105319,99,0,3,11
10202105320,117,0,8,12
10202105321,304,13,17,32
10202105322,142,3,4,17
10202105323,20,0,0,0
10202105324,161,0,14,13
10202105325,179,5,4,8
10202105326,159,3,9,17
10202105327,151,6,0,3
10202105328,342,9,23,31
10202105329,259,4,16,26
10202105330,283,13,9,22
10202105331,167,3,13,10
10202105332,201,4,16,11
10202105333,168,0,7,19
10202105334,302,3,18,13
10202105335,194,4,5,21
10202105336,101,0,3,7
10202105337,218,0,16,29
10202105401,225,3,17,15
10202105402,160,0,13,6
10202105403,172,3,9,8
10202105404,287,3,5,7
10202105405,144,0,10,8
10202105406,319,10,9,3
10202105407,199,4,13,17
10202105408,280,4,22,27
10202105409,135,0,8,13
10202105410,177,6,10,13
10202105411,163,8,4,16
10202105412,167,0,3,11
10202105413,114,3,9,17
10202105414,136,4,4,12
10202105415,0,0,0,0
10202105416,0,0,0,0
10202105417,122,4,12,14
10202105418,283,8,12,20
10202105419,276,7,14,18
10202105420,171,5,9,20
10202105421,178,4,15,27
10202105422,143,3,12,24
10202105423,180,3,9,19
10202105424,129,6,11,11
10202105501,123,5,9,4
10202105502,206,4,19,35
10202105503,197,0,15,19
10202105504,10,0,5,0
10202105505,102,0,5,16
10202105506,209,4,13,38
10202105507,202,0,14,42
10202105508,141,0,9,29
10202105509,150,5,7,10
10202105510,95,3,11,10
10202105511,166,3,9,23
10202105512,79,5,0,9
10202105513,95,3,3,11
10202105514,84,0,9,5
10202105601,252,3,11,30
10202105602,236,6,7,37
10202105603,203,7,20,30
10202105604,68,0,0,13
10202105605,210,3,16,24
10202105606,88,0,4,6
10202105607,157,3,10,13
10202105608,174,5,10,22
10202105609,148,0,15,29
10202105612,157,3,3,17
10202105613,175,0,10,20
10202105614,163,0,7,12
10202105615,311,3,13,36
10202105616,8,0,0,0
10202105617,86,3,0,8
10202105620,120,0,6,10
10202105621,0,0,0,0
10202105622,133,7,7,16
10202105623,123,3,6,20
10202105624,123,3,0,13
10202105627,187,0,4,22
10202105628,231,3,19,36
10202105629,216,8,17,24
10202105630,303,7,3,15
10202105631,168,3,8,24
10202105634,255,0,11,47
10202105635,153,4,7,14
10202105636,141,4,5,14
10202105637,160,9,9,28
10202105638,146,3,5,23
10202105639,96,0,9,15
10202105640,156,0,12,20
10202105641,186,0,11,40
10202105642,128,3,4,22
10202105643,206,0,8,33
10202105644,136,6,5,21
10202105645,136,0,8,11
10202105646,143,3,6,24
10202105647,175,0,11,26
10202105648,85,0,6,12
10202105701,267,4,16,37
10202105702,191,5,14,19
10202105703,176,0,7,19
10202105704,172,0,14,18
10202105705,12,0,0,0
10202105706,149,6,4,18
10202105707,275,5,14,26
10202105708,101,0,4,8
10202105709,144,3,10,17
10202105710,289,11,9,19
10202105711,153,4,12,12
10202105712,137,0,6,6
10202105713,133,11,0,4
10202105714,102,4,9,8
10202105715,147,0,5,7
10202105716,175,3,7,13
10202105717,194,4,14,27
10202105718,363,6,12,26
10202105719,209,5,9,24
10202105720,87,0,4,4
10301105901,132,5,5,21
10301105902,119,4,14,14
10301105903,111,0,10,8
10301105904,0,0,0,0
10301105905,172,0,14,10
10301105906,118,0,0,6
10301105907,111,0,3,6
10301105908,93,0,3,4
10301105912,119,0,8,14
10301105913,192,3,12,30
10301105914,148,0,15,23
10301105915,139,3,10,19
10301105916,154,0,8,12
10301105917,259,4,7,30
10301105918,160,0,17,12
10301105920,95,4,7,9
10301105922,152,0,9,18
10301105924,97,7,9,12
10301105925,171,3,9,20
10301105926,140,6,8,14
10301105927,33,0,0,6
10301105928,209,5,10,26
10301105929,209,0,13,36
10301105930,113,0,3,13
10301105931,164,4,9,13
10301105932,168,4,15,27
10301105933,214,0,11,31
10301105934,120,0,11,25
10301105935,283,0,16,52
10301106001,72,0,10,7
10301106002,82,0,5,13
10301106003,103,6,11,5
10301106004,139,3,10,14
10301106005,160,3,11,10
10301106006,178,3,6,21
10301106007,77,0,0,8
10301106008,124,3,6,22
10301106009,73,0,0,10
10301106010,203,0,11,18
10301106011,129,0,6,5
10301106012,136,0,4,5
10301106013,108,3,0,9
10301106014,88,0,6,7
10301106015,106,4,5,19
10301106016,178,0,3,16
10301106017,81,0,5,5
10301106018,113,0,4,10
10301106019,125,3,12,10
10301106020,102,0,4,11
10301106021,0,0,0,0
10301106101,87,0,5,8
10301106103,140,4,5,14
10301106104,108,0,6,8
10301106105,80,0,3,7
10301106106,156,0,9,19
10301106107,55,5,4,7
10301106108,147,0,13,25
10301106109,79,3,10,11
10301106111,110,10,8,8
10301106112,163,3,14,21
10301106113,7,0,0,0
10301106114,103,0,8,12
10301106115,101,0,3,10
10301106116,134,0,10,14
10301106117,150,3,5,12
10301106118,158,3,6,16
10301161201,226,0,12,30
10301161202,312,3,21,27
10301161203,127,6,5,5
10301161204,252,7,19,19
10301161205,151,0,10,13
10301161206,164,4,7,19
10301161207,215,3,16,29
10301161208,212,0,12,18
10301161209,156,0,14,17
10301161210,141,3,6,14
10301161211,64,0,6,4
10301161212,205,5,14,23
10301161213,86,0,5,8
10301161214,157,4,8,21
10301161215,277,0,14,29
10301161216,295,9,23,21
10301161217,136,3,7,9
10301161218,243,5,23,24
10301161219,0,0,0,0
10301161220,0,0,0,0
10301161221,121,0,12,14
10301161222,235,4,16,29
10301161223,160,0,8,22
10301161224,200,0,11,28
10301161225,162,0,9,14
10301161226,74,0,4,5
10301161301,123,0,10,21
10301161302,124,3,9,15
10301161303,114,0,10,16
10301161304,134,0,6,18
10301161305,117,0,4,18
10301161306,107,0,3,18
10301161307,346,0,19,46
10301161308,188,0,13,20
10301161309,139,0,12,17
10301161310,206,0,9,26
10301161311,129,0,11,16
10301161312,75,0,6,8
10301161313,128,0,8,10
10301161314,166,0,9,29
10301161315,226,0,18,28
10301161316,91,0,6,12
10301161317,183,3,11,21
10301161318,134,0,8,10
10301161319,85,3,5,7
10301161320,93,0,8,10
10301161321,106,0,3,14
10301161322,160,0,6,21
10301161323,213,4,10,29
10301161324,167,6,11,12
10301161325,193,0,11,27
10301161326,96,4,10,24
10301161327,146,8,10,19
10301161328,121,3,9,13
10301161329,103,0,8,14
10301161330,153,0,12,13
10301161331,0,0,0,0
10301161332,156,4,6,20
10301161333,0,0,0,0
10301161334,177,5,13,13
10301161335,118,0,3,13
10301161336,145,0,14,16
10301161337,0,0,0,0
10301161338,95,0,5,9
10301161339,192,0,7,22
10302106201,109,0,0,10
10302106202,157,3,18,17
10302106203,148,0,12,17
10302106204,141,4,4,14
10302106205,160,8,14,19
10302106206,136,3,13,12
10302106207,96,0,12,9
10302106208,71,0,0,3
10302106209,107,0,3,11
10302106210,131,5,12,9
10302106211,125,0,7,9
10302106212,66,4,8,4
10302106213,117,0,3,9
10302106214,59,0,8,8
10302106215,94,0,5,13
10302106216,41,0,0,0
10302106218,79,6,3,10
10302106219,89,0,6,14
10302106220,99,5,7,6
10302106221,32,0,3,3
10302106222,116,0,3,8
10302106223,3,0,0,0
10302106225,0,0,0,0
10302106226,104,8,8,6
10302106227,8,0,0,0
10302106301,0,0,0,0
10302106302,0,0,0,0
10302106303,183,4,7,10
10302106304,278,5,18,34
10302106305,119,0,8,7
10302106306,105,0,0,8
10302106307,7,0,0,0
10302106308,147,3,6,16
10302106309,184,7,4,12
10302106310,170,3,10,12
10302106311,199,6,7,15
10302106312,161,6,11,13
10302106313,89,0,4,12
10302106314,94,0,6,7
10302106315,193,4,14,19
10302106316,165,3,15,10
10302106317,168,3,5,5
10302106318,108,0,4,9
10302106319,147,0,7,16
10302106320,79,0,0,0
10302106321,127,0,3,5
10302106322,100,0,14,6
10302106323,203,0,14,21
10302106324,119,0,10,12
10302106325,201,0,11,24
10302106326,84,3,4,7
10302106327,67,4,4,6
10302106328,180,0,8,23
10302106329,99,4,11,9
10302106401,75,4,0,3
10302106402,105,3,4,6
10302106403,123,3,9,11
10302106404,153,3,5,17
10302106405,136,5,4,10
10302106406,154,7,8,11
10302106407,146,6,9,23
10302106408,191,6,11,29
10302106409,117,0,4,12
10302106410,106,3,3,4
10302106411,88,0,0,12
10302106412,109,4,8,18
10302106413,115,3,8,9
10302106414,125,6,3,14
10302106415,108,3,0,4
10302106416,94,5,4,11
10302106417,123,4,6,14
10302106418,110,0,12,18
10302106501,145,3,7,20
10302106502,137,4,3,11
10302106503,116,0,8,7
10302106504,149,3,5,10
10302106505,159,8,5,8
10302106506,176,0,10,15
10302106507,181,6,3,20
10302106508,206,0,16,21
10302106509,199,6,18,23
10302106510,127,0,6,9
10302106511,201,4,7,31
10302106512,146,7,10,5
10302106513,132,5,12,12
10302106514,132,0,0,19
10302106515,222,4,8,20
10302106516,71,0,3,5
10302106517,67,0,6,9
10302106518,99,9,0,10
10302106519,84,3,9,11
10302106520,83,0,11,5
10302106521,117,4,0,12
10302106522,67,0,0,10
10302106523,106,0,3,8
10302106524,62,0,5,0
10302106525,67,0,0,12
10302106526,197,0,4,20
10302106527,116,0,3,4
10302106528,150,5,8,12
10302106529,80,4,3,11
10302106601,111,4,4,6
10302106602,64,4,4,3
10302106603,92,4,14,11
10302106604,156,0,8,16
10302106605,159,0,5,10
10302106606,89,0,0,4
10302106607,160,6,3,9
10302106608,73,3,5,8
10302106609,163,9,11,12
10302106610,117,0,3,11
10302106611,114,0,13,5
10302106612,118,7,8,3
10302106613,80,4,5,6
10302106701,162,0,18,20
10302106702,153,0,8,14
10302106703,129,0,3,12
10302106704,57,0,3,8
10302106706,117,0,4,8
10302106708,173,0,5,17
10302106709,148,8,9,6
10302106711,136,6,4,9
10302106712,235,4,14,29
10302106713,143,0,10,23
10302106714,178,0,6,24
10302106715,228,0,17,27
10302106716,129,3,9,22
10302106717,90,0,4,10
10302106718,139,0,10,21
10302106719,139,0,4,9
10302106720,127,4,14,13
10302106721,93,0,7,13
10302106722,120,0,7,13
10302106723,161,5,4,14
10302106724,156,0,13,20
10302106725,85,0,4,8
10302106726,151,0,6,16
10302106727,167,6,11,9
10302106728,81,0,6,6
10302106729,208,9,11,19
10302106730,215,4,11,22
10302106731,0,0,0,0
10302106732,90,0,5,8
10302106733,135,0,3,18
10302106801,94,0,6,12
10302106802,101,0,3,7
10302106803,113,10,6,7
10302106804,104,0,3,8
10302106805,156,3,7,6
10302106806,81,0,0,13
10302106807,105,0,6,3
10302106808,117,0,7,13
10302106809,145,5,6,15
10302106810,96,4,0,10
10302106811,97,0,5,18
10302106901,97,0,7,10
10302106902,198,5,10,24
10302106904,106,3,4,9
10302106905,46,0,0,4
10302106906,126,0,5,9
10302106907,95,0,4,12
10302106908,71,3,8,9
10302106909,55,0,4,3
10302106910,89,0,5,13
10302106911,90,3,0,0
10302106912,109,0,3,14
10302106913,133,3,10,14
10302106914,177,6,7,26
10302106915,158,0,8,20
10302106916,174,4,13,13
10302106917,116,3,9,12
10302106918,94,0,9,11
10302106919,148,4,6,21
10302106920,58,6,4,6
10302106921,0,0,0,0
10303107001,153,3,13,24
10303107002,28,0,0,3
10303107003,229,3,7,18
10303107004,47,5,0,4
10303107005,224,5,14,20
10303107006,234,0,16,14
10303107007,121,0,4,8
10303107008,115,0,4,14
10303107009,0,0,0,0
10303107010,208,0,10,22
10303107011,207,7,15,21
10303107012,163,3,9,22
10303107013,132,4,14,7
10303107014,189,3,11,15
10303107015,238,3,24,19
10303107016,147,4,12,6
10303107017,98,3,4,10
10303107018,223,4,6,29
10303107019,197,0,4,21
10303107020,192,5,9,10
10303107021,191,5,7,7
10303107022,233,3,10,17
10303107023,233,10,6,11
10303107024,103,0,3,11
10303107025,131,4,3,15
10303107026,103,4,8,8
10303107027,241,4,11,17
10303107028,205,3,16,13
10303107029,177,0,8,7
10303107030,127,0,12,17
10303107031,0,0,0,0
10303107032,255,4,22,22
10303107101,95,0,4,4
10303107102,97,0,0,8
10303107103,150,5,5,13
10303107104,87,0,7,10
10303107105,102,0,3,14
10303107106,182,4,9,17
10303107107,223,7,5,31
10303107108,183,6,5,24
10303107109,95,0,3,5
10303107110,156,4,3,22
10303107111,76,3,6,12
10303107112,125,5,13,10
10303107113,124,5,9,3
10303107114,70,0,3,11
10303107115,90,3,3,5
10303107116,129,0,7,10
10303107117,127,4,11,20
10303107118,0,0,0,0
10303107119,86,7,9,13
10303107120,126,3,5,14
10303107121,68,0,5,10
10303107122,162,5,17,17
10303107123,43,0,4,3
10303107124,165,3,13,15
10303107125,66,0,4,7
10303107126,48,0,3,3
10303107127,140,4,4,25
10303107128,143,4,6,12
10303107201,117,0,9,7
10303107202,170,4,12,21
10303107203,101,0,13,15
10303107204,148,5,0,9
10303107205,192,5,6,20
10303107206,112,3,3,10
10303107208,233,4,18,27
10303107209,147,4,7,14
10303107210,171,3,6,25
10303107211,286,6,21,45
10303107212,112,0,6,13
10303107214,167,3,14,17
10303107215,191,3,6,22
10303107216,176,10,10,27
10303107217,260,3,25,33
10303107218,167,0,9,24
10303107219,224,6,7,39
10303107220,223,3,13,26
10303107221,155,3,10,16
10303107222,118,0,0,14
10303107224,180,3,9,11
10303107225,230,4,9,38
10303107226,208,5,10,21
10303107229,222,4,10,44
10303107230,32,0,0,7
10303107231,113,0,4,16
10303107232,0,0,0,0
10303107233,208,0,7,23
10303107234,67,0,5,3
10303107301,0,0,0,0
10303107302,112,3,4,17
10303107303,174,5,3,23
10303107304,105,0,3,7
10303107305,91,0,3,0
10303107306,96,8,4,4
10303107307,161,4,6,8
10303107308,144,4,3,0
10303107309,87,0,0,5
10303107310,128,7,11,7
10303107311,86,9,4,0
10303107312,96,0,8,7
10303107313,54,0,6,6
10303107314,129,3,9,18
10303107401,82,0,5,3
10303107402,127,0,7,16
10303107403,191,5,13,15
10303107404,148,0,6,17
10303107405,194,3,7,13
10303107406,67,0,8,3
10303107407,112,0,5,9
10303107408,105,0,0,15
10303107409,222,5,5,24
10303107410,59,3,4,4
10303107411,140,6,8,17
10303107412,194,3,3,25
10303107413,208,6,14,16
10303107414,207,3,12,24
10303107415,190,5,7,20
10303107416,146,0,12,17
10303107417,110,0,3,10
10303107418,157,5,13,12
10303107419,120,0,5,12
10303107420,203,8,3,18
10303107421,171,7,4,15
10303107422,200,5,8,19
10303107423,134,5,6,8
10303107425,201,7,8,16
10303107426,122,3,8,12
10303107427,178,4,7,25
10303107501,0,0,0,0
10304107601,87,0,5,20
10304107602,77,0,8,13
10304107603,186,0,7,19
10304107604,139,3,5,20
10304107605,146,3,5,12
10304107606,192,5,13,24
10304107607,138,0,5,7
10304107608,185,0,11,13
10304107609,141,5,7,18
10304107610,138,0,8,23
10304107611,74,0,4,7
10304107612,100,0,6,12
10304107613,117,3,5,14
10304107614,167,3,9,16
10304107615,172,9,3,18
10304107616,167,0,12,28
10304107617,192,6,5,13
10304107618,75,0,6,10
10304107619,96,3,14,7
10304107620,88,0,7,10
10304107621,99,0,5,17
10304107701,134,6,0,17
10304107702,144,3,0,8
10304107703,140,0,14,8
10304107704,129,0,6,8
10304107705,55,0,3,8
10304107706,98,0,8,8
10304107707,219,4,11,13
10304107708,179,8,16,18
10304107709,133,0,12,9
10304107710,94,0,5,10
10304107711,198,5,15,14
10304107712,98,0,10,10
10304107713,252,9,6,20
10304107714,154,0,7,18
10304107715,166,0,13,26
10304107716,194,7,3,16
10304107717,142,3,5,18
10304107718,200,4,16,28
10304107719,161,0,10,24
10304107720,135,0,9,15
